brand,dealer_id,dealer_name,name_affix,address,house_number,city,state_region,country,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,is_independent_service_partner,services_offered,delivery_programs,delivery_program_icons,dealer_locator_ids
CLAAS,3007,Steinhage Landtechnik,Prenzlau GmbH,Kuhzer Str.,13,Boitzenburger Land,Brandenburg,DE,Germany,17268,53.21810214622966,13.690168675111515,+493988460910,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 03D; 02C; 01B; 12; 01C; 02D; 13; 02E; 01D; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,4128,Steinhage Landtechnik,Prenzlau GmbH,Am Seelübber See,8A,Prenzlau,Brandenburg,DE,Germany,17291,53.26795470348997,13.905298386309388,+49398586090,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 03D; 01B; 12; 01C; 13; 02E; 01E; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,6091742,Steinhage Landtechnik Prenzlau GmbH,BT Schmarsow,Am Damm 1,,Rollwitz,Mecklenburg-Vorpomm.,DE,Germany,17309,53.45632,13.94547,+493974029900,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 12; 01B; 01C; 13; 14; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,22433728,Stephan Göß,,Würzburger Str.,2,Marktbergel,Bavaria,DE,Germany,91613,49.441891,10.364059,+499843506,,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,02B; 03C; 99; 01A; 03D; 02C; 01B; 01C; 02D; 13; 03E; 02E; 01D; 14; 08; 09; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 9
CLAAS,25107096,Stettner Maschinenbau,,Gewerbestraße,20,Schnaitsee,Bavaria,DE,Germany,83530,48.0814387041,12.411129896,+498074260990,info@andreas-stettner.de,www.stettner-maschinenbau.de,Sales,True,Tractors; Forage Harvesting Machinery; Balers,03C; 01A; 03A; 03B,tractors; forage_harvester_machinery; balers,12; 9
CLAAS,1093,Stetzenbach GmbH,Landmaschinen,Brunnenstr. 14,,Niederkirchen,Rhineland Palatinate,DE,Germany,67700,49.574655,7.711041,+49636392110,INFO@STETZENBACH.DE,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 99; 02B; 03D; 02C; 01B; 01C; 03E; 02D; 02E; 01D; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,4124,THV Technikhandel und Vermietung,GmbH,Philipp-Reis-Str. 8,,Spremberg,Brandenburg,DE,Germany,03130,51.55865,14.34978,+493563609010,mail@thv-spremberg.de,www.thv-spremberg.de,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 99; 02C; 12; 01B; 03D; 13; 02D; 03E; 01C; 02E; 01D; 14; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,6076663,Technik Center Alpen GmbH,,Weseler Straße,28,Alpen,Nrth Rhine Westfalia,DE,Germany,46519,51.579281,6.524021,+49280294800,info-tca@technik-center-alpen.de,www.technik-center-alpen.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,99; 03C; 02B; 01A; 03D; 01B; 02C; 12; 01C; 13; 02D; 03E; 14; 02E; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,21954455,Technik Center Alpen GmbH,NL Bergheim,Aachener Str.,61,Bergheim,Nrth Rhine Westfalia,DE,Germany,50126,50.94903324254714,6.621810995710717,+49227176970,info-tca@technik-center-alpen.de,www.technik-center-alpen.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,02B; 03C; 01A; 99; 12; 03D; 02C; 01B; 01C; 02D; 13; 03E; 14; 02E; 01D; 01E; 08; 09; 03A; 03B; 02A; 10,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,11; 1; 12; 2; 5; 6; 8; 9
CLAAS,25758627,Technik Center Alpen GmbH,NL Geilenkirchen,Brüllsche Straße,57,Geilenkirchen,Nrth Rhine Westfalia,DE,Germany,52511,50.971328,6.172264,,info-tca@technik-center-alpen.de,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 03D; 02C; 01B; 01C; 02E; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,25296924,Technik Center Alpen GmbH,NL Kottenheim,Caspar-Clemens-Pickel-Straße,6,Kottenheim,Rhineland Palatinate,DE,Germany,56736,50.3417894,7.2631015,+492651498480,info-tca@technik-center-alpen.de,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 03D; 01B; 01C; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 7; 8; 9
CLAAS,25205208,Technik Center Alpen GmbH,NL Kürten,Kölner Straße,268,Kürten,Nrth Rhine Westfalia,DE,Germany,51515,51.044644,7.225306,+49220796730,info-tca@technik-center-alpen.de,www.technik-center-alpen.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 01B; 01C; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 6; 7; 8; 9
CLAAS,30429148,Technik Center Alpen GmbH,NL Raesfeld,Schwietering,10,Raesfeld,Nrth Rhine Westfalia,DE,Germany,46348,51.7665995,6.853279,+492865204550,info-tca@technik-center-alpen.de,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 02C; 01B; 03E; 01C; 02D; 02E; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 9
CLAAS,21954365,Technik Center Alpen GmbH,NL Rheinbach,Im Broich,16,Rheinbach,Nrth Rhine Westfalia,DE,Germany,53359,50.6440628662,6.9226017388,+492226909850,info-tca@technik-center-alpen.de,www.technik-center-alpen.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 99; 01A; 03D; 12; 01B; 02C; 13; 02D; 03E; 01C; 02E; 14; 01D; 01E; 08; 09; 04A; 03A; 02A; 03B; 10,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,30423929,Technik Center Scholten e.K.,,Rudolf-Diesel-Straße,1,Uelsen,Lower Saxony,DE,Germany,49843,52.501818,6.872816,+49594293940,info@technik-center-scholten.de,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Balers,03C; 01A; 01B; 01C; 01D; 01E; 03A; 03B,tractors; forage_harvester_machinery; telehandlers; balers,12; 6; 9
CLAAS,6091757,TechnikCenter Grimma GmbH,,Gewerbestr.,1,Grimma,Saxony,DE,Germany,04668,51.2624478372,12.8980785166,+49343855090,info@tc-grimma.de,www.tc-grimma.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 99; 03C; 02B; 03D; 02C; 12; 01B; 01C; 02D; 13; 03E; 02E; 01D; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 1; 12; 2; 5; 6; 8; 9
CLAAS,23240096,TechnikCenter Grimma GmbH,Niederlassung Lommatzsch,Glashüttenstraße,1,Lommatzsch,Saxony,DE,Germany,01623,51.191417,13.310258,+4935246518680,info@tc-grimma.de,www.tc-grimma.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 12; 03D; 01B; 01C; 13; 01E; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,6096844,TechnikCenter Grimma GmbH,Niederlassung Mockrehna,Schildauer Straße,7A,Mockrehna,Saxony,DE,Germany,04862,51.5043,12.81775,+493424459710,info@tc-grimma.de,www.tc-grimma.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 12; 03D; 01B; 01C; 13; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,20905250,TechnikCenter Grimma GmbH,Niederlassung Plessa,Industriestr.,1,Plessa,Brandenburg,DE,Germany,04928,51.4681527365,13.6021272573,+493533488170,info@tc-grimma.de,www.tc-grimma.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 03D; 12; 01C; 13; 14; 01E; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,30360798,TechnikCenter Grimma GmbH,Niederlassung Luttowitz,Parkstraße,3,Radibor,Saxony,DE,Germany,02627,51.241264,14.422526,+49359346800,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 02C; 01C; 02D; 02E; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 9
CLAAS,22388892,TechnikCenter Grimma GmbH,Niederlassung Strahwalde,Löbauer Str.,53,Strahwalde,Saxony,DE,Germany,02747,51.0356356645643,14.711506744443,+4935873362190,info@tc-grimma.de,www.tc-grimma.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 99; 03C; 01A; 12; 03D; 01B; 02C; 03E; 01C; 02D; 13; 14; 02E; 01D; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,30386623,Technikzentrum Klein GmbH,,Joseph-Monier-Straße,1,Neustadt an der Weinstraße,Rhineland Palatinate,DE,Germany,67433,49.34067224,8.17193999,+4963217070,info@technikzentrum-klein.de,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,02B; 03C; 01A; 01B; 02C; 01C; 02D; 01D; 02E; 01E; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 1; 5; 6; 9
CLAAS,4094,Technische Werkstätten,Langengrassau GmbH,Luckauer Str.,61a,Heideblick,Brandenburg,DE,Germany,15926,51.8387887148,13.6627567226,+49354548820,info@twl-gmbh.de,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 99; 03C; 01A; 12; 01B; 02C; 13; 01C; 03E; 02D; 14; 02E; 01D; 08; 09; 04A; 03A; 03B; 02A; 10,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,6072867,Tekaath GmbH,"Land-, Bau- u. kommunaltechnik",Mussumer Ringstr.,18,Bocholt,Nrth Rhine Westfalia,DE,Germany,46395,51.8085890093,6.570416385,+4928718721,INFO@TEKAATH.DE,WWW.TEKAATH.DE,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,03C; 02B; 01A; 02C; 03D; 01B; 12; 02D; 13; 02E; 14; 08; 09; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,25880800,Toni Gärtner Landtechnik,,Huttener Straße,49,Schlüchtern,Hesse,DE,Germany,36381,50.367241,9.564142,+4966616007092,,,Sales,True,Tractors; Forage Harvesting Machinery; Balers,01A; 03C; 03A,tractors; forage_harvester_machinery; balers,12; 9
CLAAS,23191630,Trautwein GmbH,,Grienmatt,30,Schopfheim,Baden-Wurttemberg,DE,Germany,79650,47.66512,7.834889,+497622667590,info@zettler-nutzfahrzeuge.de,www.trautwein.gmbh,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,01A; 02B; 03C; 01B; 03D; 02D; 02E; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 9
CLAAS,23328994,Vagelpohl Landtechnik GmbH,,Industriestr.,229,Emstek,Lower Saxony,DE,Germany,49685,52.8429594338732,8.17716453387157,+494473932950,info@vagelpohl.com,www.vagelpohl.com,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 12; 03D; 01B; 13; 14; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 2; 9
CLAAS,21307230,Wolfgang Brenner,Lohnunternehmen GbR,Windachstr.,7a,Finning,Bavaria,DE,Germany,86923,48.0132199,11.02406,+49880695212,,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Balers,01A; 03C; 12; 01B; 08; 09; 03A; 10; 03B,tractors; forage_harvester_machinery; telehandlers; balers,12; 9
CLAAS,30378558,Worch Landtechnik GmbH,NL Aschersleben,Am Spittelsberg,12,Aschersleben,Saxony-Anhalt,DE,Germany,06449,51.751843,11.432242,+49347387340,info@worch-landtechnik.de,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 02C; 01B; 02D; 01C; 02E; 01E; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 9
CLAAS,23346422,Worch Landtechnik GmbH,NL Genthin,Rudolf-Diesel-Str.,14,Genthin,Saxony-Anhalt,DE,Germany,39307,52.3901097615595,12.1411152195842,+493933824710,info@worch-landtechnik.de,www.worch-landtechnik.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 99; 03D; 12; 01B; 02D; 13; 01C; 02E; 14; 01E; 15; 17; 18; 08; 09; 04A; 03A; 03B; 10; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,6103004,Worch Landtechnik GmbH,NL Kemberg,Rackither Gewerbepark,2,Kemberg,Saxony-Anhalt,DE,Germany,06901,51.7970617172,12.697533312,+493492775700,info@worch-landtechnik.de,www.worch-landtechnik.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,01A; 02B; 03C; 12; 01B; 13; 01C; 14; 01E; 08; 09; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,23216548,Worch Landtechnik GmbH,NL Niedere Börde,Sportplatz,4,Niedere Börde,Saxony-Anhalt,DE,Germany,39326,52.263306,11.560724,+4939202845980,info@worch-landtechnik.de,www.worch-landtechnik.de,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 12; 02C; 03D; 01B; 02D; 03E; 01C; 13; 02E; 03F; 01D; 14; 01E; 08; 09; 04A; 03A; 02A; 10; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,3132,Worch Landtechnik GmbH,NL Raguhn-Jeßnitz,Gewerbegebiet,4,Raguhn-Jeßnitz,Saxony-Anhalt,DE,Germany,06779,51.7083056057,12.2661786805,+49349064040,info@worch-landtechnik.de,WWW.WORCH-LANDTECHNIK.DE,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,99; 03C; 02B; 01A; 12; 03D; 01B; 01C; 13; 02D; 03E; 14; 02E; 01E; 08; 09; 04A; 03A; 10; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,11; 12; 1; 2; 5; 6; 8; 9
CLAAS,951555,Worch Landtechnik GmbH,NL Zahna-Elster,Ernst-Thälmann-Straße,44,Zahna-Elster,Saxony-Anhalt,DE,Germany,06895,51.917586,12.770717,+4934924154700,info@worch-landtechnik.de,WWW.WORCH-LANDTECHNIK.DE,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,03C; 02B; 01A; 01B; 12; 13; 01C; 14; 01E; 08; 09; 03A; 10; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,3289,Worch Landtechnik GmbH,,Nordstraße,1,Zerbst/Anhalt,Saxony-Anhalt,DE,Germany,39264,52.0212736,12.0066836,+49392479400,info@worch-landtechnik.de,WWW.WORCH-LANDTECHNIK.DE,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,99; 02B; 03C; 01A; 12; 03D; 01B; 02C; 01C; 03E; 13; 02D; 14; 02E; 01E; 08; 09; 04A; 03A; 10; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,2882,Wärl Landtechnik,,Hauptstr.,51,Scheyern,Bavaria,DE,Germany,85298,48.517609758,11.4588979647,+4984411415,,www.waerl-landtechnik.de,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,01A; 03C; 02B; 01B; 02C; 01C; 08; 09; 03A; 10; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 1; 2; 5; 6; 8; 9
CLAAS,23116510,Wölfelschneider,Landmaschinentechnik GmbH,Daimlerstr.,8,Külsheim,Baden-Wurttemberg,DE,Germany,97900,49.66467,9.52002,+4993459319590,,,Sales,True,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; Balers,02B; 03C; 99; 01A; 03D; 02C; 01B; 01C; 02D; 03E; 02E; 01D; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; balers,12; 1; 2; 5; 6; 7; 8; 9
CLAAS,6033675,Zündt Land- und Baumaschinen,,Augsburger Str. 18,,Roßhaupten,Bavaria,DE,Germany,87672,47.657757,10.719408,+4983675520,info@landmaschinen-zuendt.de,,Sales,True,Tractors; Telehandlers; Balers,01A; 01B; 12; 14; 08; 09; 03A; 03B,tractors; telehandlers; balers,12; 2; 6; 8; 9
CLAAS,4223,BREDSGAARD A/S,,Parallelvej,19,Kjellerup,Midtjylland,DK,Denmark,8620,56.282,9.41709,+4589707089,info@bredsgaard.dk,www.bredsgaard.dk,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 02C; 03D; 02D; 01C; 03E; 02E; 03F; 01D; 01E; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 3; 5; 6; 9
CLAAS,4243,Boi Davidsen Maskinforretning,,Brede Bygade,48,Bredebro,Syddanmark,DK,Denmark,6261,55.05983,8.81466,+4574711338,aad@boidavidsen.dk,,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 02C; 01B; 03E; 01C; 02D; 03F; 01D; 02E; 01E; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9
CLAAS,4291,Danish Agro Machinery Brønderslev,,Markedsvej,138,Brønderslev,Nordjylland,DK,Denmark,9700,57.2699451268,9.9689663707,+4596330305,mail@tohs.dk,https://danishagromachinery.dk/afdelinger/jylland/broenderslev,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 03D; 01B; 02C; 03E; 02D; 01C; 01D; 03F; 02E; 01E; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9; 10
CLAAS,4233,Danish Agro Machinery Hinnerup,,"Herredsvej, Grundfør",8,Hinnerup,Midtjylland,DK,Denmark,8382,56.2676591341,10.0923603302,+4586988700,mail@tohs.dk,https://danishagromachinery.dk/afdelinger/jylland/hinnerup,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 02C; 03D; 01B; 02D; 03E; 01C; 02E; 01D; 03F; 01E; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9; 10
CLAAS,30053749,Danish Agro Machinery Hvam,,Hannerupvej,21,Aalestrup,Nordjylland,DK,Denmark,9620,56.6656017,9.524654,+4596330306,mail@tohs.dk,https://danishagromachinery.dk/forhandlere/jylland/traktor-hoest/hvam,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 03D; 02C; 03E; 02D; 01C; 03F; 02E; 01D; 01E; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9
CLAAS,4571,Danish Agro Machinery Kolding,,Ambolten,35,Kolding,Syddanmark,DK,Denmark,6000,55.465768,9.4801632,+4575520466,mail@tohs.dk,https://danishagromachinery.dk/forhandlere/jylland/traktor-hoest/kolding,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 03D; 01B; 02C; 01C; 02D; 03E; 01D; 03F; 02E; 01E; 07A; 07B; 07C; 04A; 03A; 03B; 02A,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9
CLAAS,30113741,Danish Agro Machinery Mern,,Røstofte Skovvej,1,Mern,Sjaelland,DK,Denmark,4735,55.04272,12.00493,+4555985099,info@rostofte.dk,https://danishagromachinery.dk/forhandlere/sjaelland-og-oeer/roestofte-maskiner/mern,Sales & Service,False,Tractors; Service & Parts; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 03D; 01B; 02C; 03E; 01C; 02D; 01D; 03F; 02E; 01E; 07A; 07B; 07C; 04A; 03A; 02A; 03B,tractors; service_and_parts; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 3; 5; 6; 9
