brand,dealer_number,dealer_name,address,city,state_region,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,super_region,region,sap_number
Case IH,101-062052A,Town & Country Impl,1105 Highway 10  West,Orange City,IA,United States,US,51041,42.99903,-96.0727,(712) 737-4874,(712) 737-3817,keppinga@townandcountryimpl.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062052A,Full-line,Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,142142
Case IH,101-028273A,Greiner Impl Co Inc,10845 - 73rd Street,Ottumwa,IA,United States,US,525018368,41.00963,-92.36921,(641) 683-1691,(641) 683-1693,greinerimpco@pcsia.net,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-028273A,Full-line,Ce Cih Skid Steers; Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,111076
Case IH,101-061267A,Titan Machinery Inc.,408 Se 9th Street,Pella,IA,United States,US,50219,41.39224,-92.90163,(641) 628-2131,(641) 628-9677,ECOM.Support@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061267A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Pt Fpt Parts/Service (Case); Ag Cih Hay base; M8; Ag Tyler Sprayers,North America,United States,123819
Case IH,101-048292A,J. J. Nichting Co.,1342 Pilot Grove Road,Pilot Grove,IA,United States,US,526480014,40.76353,-91.53535,(319) 469-4461,(319) 469-4703,general@jjnichting.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-048292A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Cih Fertilizer Equipment,North America,United States,112511
Case IH,101-048116A,Kunau Implement Co.,420 W. White Street,Preston,IA,United States,US,52069,42.05267,-90.39928,(563) 689-3311,(563) 689-4621,info@kunauimplement.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-048116A,Terminated; Full-line,Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Cih Hay base; M8; Ag Tyler Sprayers,North America,United States,112602
Case IH,101-061815A,Town & Country Implt,3105 Eagle Avenue,Rock Valley,IA,United States,US,512479567,43.1988,-96.31738,(712) 476-2731,(712) 476-5338,keppinga@townandcountryimpl.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=101-061815A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,115064
Case IH,101-062068A,Vetter Equipment Co.,1308 West Ferguson Road,Shenandoah,IA,United States,US,51601,40.77167,-95.38338,(712) 246-1187,(712) 246-2069,shenandoah@vetterequip.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-062068A,Full-line,Ag Under 60 Hp Tractor; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,143777
Case IH,101-048292C,J. J. Nichting Co.,21582 Highway 92 East,Sigourney,IA,United States,US,52591,41.33683,-92.19022,(641) 622-3440,(641) 622-1050,general@jjnichting.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-048292C,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Cih Fertilizer Equipment,North America,United States,177087
Case IH,101-062340A,Titan Machinery Inc.,5601 Harbor Drive,Sioux City,IA,United States,US,51111,42.4082246,-96.3701695,(712) 239-4941,(712) 239-4950,SXC1-CNH-Sales@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062340A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Air Seeders; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; M8; Ag Tyler Sprayers,North America,United States,120236
Case IH,101-062032A,Spencer Red Power,3695 Highway 71 South,Spencer,IA,United States,US,51301,43.17636,-95.14867,(712) 262-2933,(712) 262-4247,bradh@redpowerteam.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062032A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers; Ag Cih Fertilizer Equipment,North America,United States,139215
Case IH,101-061405A,Vetter Equipment Co.,135 Prairie Road,Storm Lake,IA,United States,US,50588,42.66311,-95.20449,(712) 732-4252,(712) 732-4312,stormlake@vetterequip.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-061405A,Full-line,Ag Under 60 Hp Tractor; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,100102
Case IH,101-061967A,Titan Machinery Inc.,100 39th Street Ne,Waverly,IA,United States,US,50677,42.71597,-92.42572,(319) 249-5125,(319) 352-3014,ECOM.Support@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061967A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; M8; Ag Tyler Sprayers,North America,United States,117954
Case IH,101-062033A,West Bend Red Power,101 130th Street,West Bend,IA,United States,US,50597,42.95152,-94.44046,(515) 887-7781,(515) 887-7792,joem@redpowerteam.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062033A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers; Ag Cih Fertilizer Equipment,North America,United States,139216
Case IH,101-048292E,J. J. Nichting Co.,1970 Garfield Ave.,West Liberty,IA,United States,US,52776,41.66007,-91.24951,(319) 627-2011,(319) 627-4577,general@jjnichting.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-048292E,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag 4 Wd Tractor; Ag Agriculture; Ag Cih Hay base; Ag Yield Tillage Case Dlr; Ag Cih Fertilizer Equipment,North America,United States,193935
Case IH,101-061287A,Titan Machinery Inc.,3093 220th Street,Williams,IA,United States,US,50271,42.47111,-93.55868,(515) 854-9133,(515) 854-9010,ECOM.Support@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061287A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; M8; Ag Tyler Sprayers,North America,United States,124839
Case IH,101-062377A,Titan Machinery Inc.,3102 Rockland Highway,American Falls,ID,United States,US,83211,42.746751,-112.8799936,(208) 226-5209,(208) 226-5562,ECOM.Support@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062377A,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,520627
Case IH,101-062378A,Titan Machinery Inc.,404 W. Highway 39,Blackfoot,ID,United States,US,83221,43.1994183,-112.3768495,(208) 785-0008,(208) 785-1341,ECOM.Support@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062378A,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,520628
Case IH,101-062049J,Titan Application,199 West 2nd North,Burley,ID,United States,US,83318,42.55735,-113.7956,(208) 678-3589,(208) 678-3597,idparts@heartlandag.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062049J,Specialty,Ag Tyler Other; Ag Tyler Sprayers,North America,United States,506211
Case IH,101-061474A,Burks Tractor Co,220 Farmway Road,Caldwell,ID,United States,US,83605,43.66805,-116.7132,(208) 466-7875,(208) 795-5262,btc.llc@burkstractor.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061474A,Full-line,Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,100162
Case IH,101-061407A,Valley Implement Co.,107 N. Main Street,Grace,ID,United States,US,83241,42.57793,-111.7304,(208) 425-3031,(208) 425-3032,dave@valley-implement.com,,Parts Only,Ag Parts Only,North America,United States,121171
Case IH,101-062376A,Titan Machinery Inc.,5666 North Yellowstone Highway,Idaho Falls,ID,United States,US,83401,43.5466119,-111.9631302,(208) 523-5455,(208) 529-0465,IFL1-CNH-Sales@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062376A,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,520626
Case IH,101-061442B,St. John Hdwe & Impl,405 Pine St.,Nezperce,ID,United States,US,835430250,46.2344128,-116.2415284,(208) 937-2422,(208) 937-2366,coreysjh@gmail.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061442B,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers; Ag Cih Fertilizer Equipment,North America,United States,118746
Case IH,101-040355A,Valley Implement Co.,213 West 800 North,Preston,ID,United States,US,83263,42.11089,-111.8816,(208) 852-0430,(208) 852-1311,richard@valley-implement.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-040355A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Pt Fpt Parts/Service (Case); Ag Cih Hay base,North America,United States,110698
Case IH,101-062379A,Titan Machinery Inc.,95 Airport Road,Rexburg,ID,United States,US,83440,43.827961,-111.8088735,(208) 359-8000,(208) 359-1814,REX1-CNH-Sales@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062379A,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,520649
Case IH,101-062380A,Titan Machinery Inc.,913 South Oneida,Rupert,ID,United States,US,83350,42.6047156,-113.6866151,(208) 436-3191,(208) 436-3194,RUP1-CNH-Sales@titanmachinery.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062380A,Full-line,Ag Under 60 Hp Tractor; Ag Air Seeders; Ag Combines; Ag Pull Type Sprayers; Ag Agriculture; Ag 4 Wd Tractor; Ag Tyler Other; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,520648
Case IH,101-020069A,Burks Tractor Co,3140 Kimberly Rd.,Twin Falls,ID,United States,US,83301,42.54632,-114.4198,(208) 733-5543,(208) 734-9852,btc.inc@burkstractor.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-020069A,Full-line,Ag Under 60 Hp Tractor; Ce Cih Skid Steers; Ce Parts Only; Ag Combines; Ag 4 Wd Tractor; Ag Agriculture; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,111414
Case IH,101-061957A,Albion Equip Co,1067 Illinois Rt 130,Albion,IL,United States,US,62806,38.4098,-88.05713,(618) 445-2393,(618) 445-3517,albionequipment@yahoo.com,http://www.caseih.com/Dealers/DLP/Pages/Home.aspx?ID=101-061957A,Full-line,Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,112015
Case IH,101-065615D,Johnson Tractor Inc.,340 North Metcalf Ave,Amboy,IL,United States,US,61310,41.72163,-89.33225,(815) 857-2513,(815) 857-3105,ericj@johnsontractor.com,https://www.caseih.com/en-us/unitedstates/dealer-locator/{dealer-Id}101-065615D,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.,North America,United States,143876
Case IH,101-061346A,Birkey's Farm Store,407 South East Street,Annawan,IL,United States,US,61234,41.39306,-89.9048,(309) 935-6768,(309) 935-6147,annsal@birkeys.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061346A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers; Ag Agricultural Low H. P.,North America,United States,119957
Case IH,101-061783B,Beard Implement Co.,216 Frederick Street,Arenzville,IL,United States,US,62611,39.87738,-90.37122,(217) 997-5514,(217) 997-5516,gerry@beardimplement.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061783B,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,120190
Case IH,101-062141A,Birkey's Farm Store,1201 North Vine Street,Arthur,IL,United States,US,61911,39.72792,-88.47256,(217) 543-2116,(217) 543-2993,artsal@birkeys.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062141A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,159942
Case IH,101-061783A,Beard Implement Co.,2298 State Highway 123,Ashland,IL,United States,US,62612,39.85835,-90.04156,(217) 476-3386,(217) 476-8211,kyle@beardimplement.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061783A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,112262
Case IH,101-038770A,Central Illinois Ag,200 Sharon Street,Atlanta,IL,United States,US,61723,40.25375,-89.23281,(217) 648-2307,(217) 648-2427,TEVANS@CENTRALILAG.COM,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-038770A,Full-line; Terminated,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base,North America,United States,110645
Case IH,101-083211F,Sievers Equipment Co,1351 West Jackson St,Auburn,IL,United States,US,626150288,39.58848,-89.75797,(217) 438-6111,(217) 438-6815,sales@sieversequipment.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-083211F,Full-line,Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,124261
Case IH,101-061103A,Birkey's Farm Store,1105 Interstate Drive,Bloomington,IL,United States,US,61705,40.49197,-89.04528,(309) 827-0520,(309) 827-0547,blmsal@birkeys.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061103A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,100311
Case IH,101-061522D,Birkey's Const Eq Co,1105 Interstate Drive,Bloomington,IL,United States,US,61705,40.49197,-89.04528,(309) 827-0520,(309) 827-0547,dfoster@birkeys.com,,Full-line,Ce Cih Skid Steers; Ag Parts Only; Ce Parts Only; Pt Fpt Parts/Service (Case),North America,United States,100311
Case IH,101-061762A,Birkey's Corp Office,1107 Interstate Drive,Bloomington,IL,United States,US,61705,40.49187,-89.04523,(217) 784-4281,(217) 892-8249,inquiry@birkeys.com,,Parts Only,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Cih Hay base,North America,United States,127367
Case IH,101-083211E,Sievers Equipment Co,14464 Shad Road,Carlinville,IL,United States,US,62626,39.30363,-89.87959,(217) 854-3191,(217) 854-8504,sales@sieversequipment.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-083211E,Full-line,Ag Under 60 Hp Tractor; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,124612
Case IH,101-062144A,Birkey's Farm Store,506 U.S. Hwy 40,Casey,IL,United States,US,62420,39.319,-87.95634,(217) 932-2116,(217) 932-2586,cassal@birkeys.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-062144A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Agricultural Low H. P.; Ag Tyler Sprayers,North America,United States,159945
Case IH,101-069291A,Central Illinois Ag,1000 State Route 10 East,Clinton,IL,United States,US,61727,40.14704,-88.94948,(217) 935-8373,(217) 935-3410,breeser@centralilag.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-069291A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr,North America,United States,117900
Case IH,101-069290A,Central Illinois Ag,792 Us Highway 150 East,Farmer City,IL,United States,US,61842,40.24993,-88.63854,(309) 928-2154,(309) 928-2249,jgeorge@centralilag.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-069290A,Full-line,Ag Under 60 Hp Tractor; Ag Cih Fertilizer Strip Till; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr,North America,United States,117899
Case IH,101-061895A,Birkey's Farm Store,664 U.S. Highway 150 East,Galesburg,IL,United States,US,61401,40.92184,-90.3156,(309) 341-4360,(309) 341-4365,galsal@birkeys.com,http://www.caseih.com/northamerica/en-us/pages/dealer-landing-page.aspx?idDealer=101-061895A,Full-line,Ag Under 60 Hp Tractor; Ag Precision Planting Product; Ag Cih Fertilizer Strip Till; Ce Cih Skid Steers; Ag Combines; Ag Agriculture; Ag 4 Wd Tractor; Ag Yield Tillage Case Dlr; Ag Cih Hay base; Ag Tyler Sprayers,North America,United States,100313
Case IH,101-061522C,Birkey's Const Eq Co,664 U.S. Highway 150 East,Galesburg,IL,United States,US,61401,40.92184,-90.3156,(309) 341-4360,(309) 341-4365,galsal@birkeys.com,,Parts & Service,Ce Cih Skid Steers; Ag Parts Only,North America,United States,100313
